kind	class	method	param	index	uri
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanConfiguration(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(io.micronaut.core.type.Argument)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(io.micronaut.core.type.Argument)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findBeanRegistration(T)	bean	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanRegistration(T)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.core.type.Argument)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.core.type.Argument)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.context.Qualifier)	qualifier	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitions(io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getAllBeanDefinitions()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinitionReferences()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getDisabledBeans()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getActiveBeanRegistrations(io.micronaut.context.Qualifier)	qualifier	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getActiveBeanRegistrations(io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getActiveBeanRegistrations(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getActiveBeanRegistrations(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistrations(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(io.micronaut.inject.BeanDefinition)	beanDefinition	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanRegistration(io.micronaut.inject.BeanDefinition)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(io.micronaut.inject.BeanDefinition)	proxyBeanDefinition	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findProxyTargetBeanDefinition(io.micronaut.inject.BeanDefinition)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findProxyBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findProxyBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findProxyBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findProxyBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier)	type	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier)	singleton	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Class,T)	type	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Class,T)	singleton	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getProxyTargetBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getProxyTargetBeanDefinition(java.lang.Class,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getProxyTargetBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getProxyTargetBeanDefinition(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(io.micronaut.core.type.Argument)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	getBeanDefinition(io.micronaut.core.type.Argument)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	findBeanDefinition(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Object)	singleton	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Object)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Object,boolean)	singleton	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
METHOD	io.micronaut.context.BeanDefinitionRegistry	registerSingleton(java.lang.Object,boolean)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.BeanDefinitionRegistry	containsBean(java.lang.Class)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanDefinitionRegistry.java
PARAMETER	io.micronaut.context.event.ApplicationEventPublisher	publishEvent(T)	event	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/event/ApplicationEventPublisher.java
PARAMETER	io.micronaut.context.event.ApplicationEventPublisher	publishEventAsync(T)	event	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/event/ApplicationEventPublisher.java
METHOD	io.micronaut.context.event.ApplicationEventPublisher	publishEventAsync(T)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/event/ApplicationEventPublisher.java
PARAMETER	io.micronaut.inject.ExecutableMethodsDefinition	findMethod(java.lang.String,java.lang.Class[])	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
PARAMETER	io.micronaut.inject.ExecutableMethodsDefinition	findMethod(java.lang.String,java.lang.Class[])	argumentTypes	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
METHOD	io.micronaut.inject.ExecutableMethodsDefinition	findMethod(java.lang.String,java.lang.Class[])	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
PARAMETER	io.micronaut.inject.ExecutableMethodsDefinition	findPossibleMethods(java.lang.String)	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
METHOD	io.micronaut.inject.ExecutableMethodsDefinition	findPossibleMethods(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
METHOD	io.micronaut.inject.ExecutableMethodsDefinition	getExecutableMethods()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ExecutableMethodsDefinition.java
METHOD	io.micronaut.inject.ConstructorInjectionPoint	getDeclaringBeanType()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/ConstructorInjectionPoint.java
METHOD	io.micronaut.inject.InjectionPoint	getDeclaringBean()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/InjectionPoint.java
METHOD	io.micronaut.inject.MethodReference	getName()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/inject/MethodReference.java
PARAMETER	io.micronaut.context.BeanResolutionContext	getBean(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	getBean(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanResolutionContext	getBeansOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	getBeansOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanResolutionContext	streamOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	streamOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanResolutionContext	mapOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	mapOfType(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanResolutionContext	findBean(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	findBean(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanResolutionContext	getBeanRegistrations(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	beanType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	getBeanRegistrations(io.micronaut.core.type.Argument,io.micronaut.context.Qualifier)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	getConfigurationPath()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
METHOD	io.micronaut.context.BeanResolutionContext	getAndResetDependentBeans()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanResolutionContext.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K)	beanContext	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K)	identifier	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K)	beanDefinition	2	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K)	bean	3	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
METHOD	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K,java.util.List)	beanContext	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K,java.util.List)	identifier	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K,java.util.List)	beanDefinition	2	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
PARAMETER	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K,java.util.List)	bean	3	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
METHOD	io.micronaut.context.BeanRegistration	of(io.micronaut.context.BeanContext,io.micronaut.inject.BeanIdentifier,io.micronaut.inject.BeanDefinition,K,java.util.List)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
METHOD	io.micronaut.context.BeanRegistration	bean()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/BeanRegistration.java
METHOD	io.micronaut.context.scope.CreatedBean	bean()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/scope/CreatedBean.java
METHOD	io.micronaut.context.ApplicationContext	getEnvironment()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
METHOD	io.micronaut.context.ApplicationContext	start()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
METHOD	io.micronaut.context.ApplicationContext	stop()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
PARAMETER	io.micronaut.context.ApplicationContext	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier,boolean)	type	0	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
PARAMETER	io.micronaut.context.ApplicationContext	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier,boolean)	singleton	1	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
METHOD	io.micronaut.context.ApplicationContext	registerSingleton(java.lang.Class,T,io.micronaut.context.Qualifier,boolean)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/inject/src/main/java/io/micronaut/context/ApplicationContext.java
