kind	class	method	param	index	uri
METHOD	io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration$EventLoopConfig	getName()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/configuration/NettyHttpServerConfiguration.java
PARAMETER	io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration$NettyListenerConfiguration	setFamily(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration.NettyListenerConfiguration.Family)	family	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/configuration/NettyHttpServerConfiguration.java
PARAMETER	io.micronaut.http.server.netty.MicronautHttpData	compareTo(io.netty.handler.codec.http.multipart.InterfaceHttpData)	o	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/MicronautHttpData.java
PARAMETER	io.micronaut.http.server.netty.MicronautHttpData$StreamImpl	read(byte[],int,int)	b	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/MicronautHttpData.java
PARAMETER	io.micronaut.http.server.netty.body.StreamingMultiObjectBody$PublisherAsStream	read(byte[],int,int)	b	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/body/StreamingMultiObjectBody.java
PARAMETER	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	route	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	bodyType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.HttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getOutboundHandlers()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getApplicationContext()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getRequestArgumentSatisfier()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getRouteExecutor()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getMediaTypeCodecRegistry()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getStaticResourceResolver()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getExecutorSelector()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getChannelOptionFactory()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getHttpCompressionStrategy()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getEventLoopGroupRegistry()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getRouter()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	createEventLoopGroup(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	config	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	createEventLoopGroup(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	createEventLoopGroup(int,java.util.concurrent.ExecutorService,java.lang.Integer)	executorService	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	createEventLoopGroup(int,java.util.concurrent.ExecutorService,java.lang.Integer)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	getServerSocketChannelInstance(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	workerConfig	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getServerSocketChannelInstance(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	getDomainServerChannelInstance(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	workerConfig	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getDomainServerChannelInstance(io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	getChannelInstance(io.micronaut.http.netty.channel.NettyChannelType,io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	workerConfig	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getChannelInstance(io.micronaut.http.netty.channel.NettyChannelType,io.micronaut.http.netty.channel.EventLoopGroupConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServices	getEventPublisher(java.lang.Class)	eventClass	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServices	getEventPublisher(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServer	start()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServer.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServer	stop()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServer.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServer	stopServerOnly()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServer.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServer	register(io.micronaut.http.server.netty.NettyServerCustomizer)	customizer	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServer.java
PARAMETER	io.micronaut.http.server.netty.NettyServerCustomizer	specializeForChannel(io.netty.channel.Channel,io.micronaut.http.server.netty.NettyServerCustomizer.ChannelRole)	channel	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyServerCustomizer.java
PARAMETER	io.micronaut.http.server.netty.NettyServerCustomizer	specializeForChannel(io.netty.channel.Channel,io.micronaut.http.server.netty.NettyServerCustomizer.ChannelRole)	role	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyServerCustomizer.java
METHOD	io.micronaut.http.server.netty.NettyServerCustomizer	specializeForChannel(io.netty.channel.Channel,io.micronaut.http.server.netty.NettyServerCustomizer.ChannelRole)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyServerCustomizer.java
PARAMETER	io.micronaut.http.server.netty.NettyServerCustomizer$Registry	register(io.micronaut.http.server.netty.NettyServerCustomizer)	customizer	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyServerCustomizer.java
PARAMETER	io.micronaut.http.server.netty.websocket.NettyServerWebSocketUpgradeHandler	isWebSocketUpgrade(io.netty.handler.codec.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/websocket/NettyServerWebSocketUpgradeHandler.java
PARAMETER	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	route	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.web.router.RouteMatch)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	bodyType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest,io.micronaut.core.type.Argument)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
METHOD	io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver	resolve(io.micronaut.http.server.netty.NettyHttpRequest)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultHttpContentProcessorResolver.java
PARAMETER	io.micronaut.http.server.netty.ssl.AbstractServerSslBuilder	processBuilder(io.netty.handler.ssl.SslContextBuilder,io.micronaut.http.ssl.SslConfiguration,io.micronaut.http.HttpVersion)	sslBuilder	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/ssl/AbstractServerSslBuilder.java
PARAMETER	io.micronaut.http.server.netty.ssl.AbstractServerSslBuilder	processBuilder(io.netty.handler.ssl.SslContextBuilder,io.micronaut.http.ssl.SslConfiguration,io.micronaut.http.HttpVersion)	ssl	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/ssl/AbstractServerSslBuilder.java
PARAMETER	io.micronaut.http.server.netty.ssl.AbstractServerSslBuilder	processBuilder(io.netty.handler.ssl.SslContextBuilder,io.micronaut.http.ssl.SslConfiguration,io.micronaut.http.HttpVersion)	httpVersion	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/ssl/AbstractServerSslBuilder.java
METHOD	io.micronaut.http.server.netty.NettyHttpServer	start()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
METHOD	io.micronaut.http.server.netty.NettyHttpServer	stop()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
METHOD	io.micronaut.http.server.netty.NettyHttpServer	stopServerOnly()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
METHOD	io.micronaut.http.server.netty.NettyHttpServer	stop(boolean)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
PARAMETER	io.micronaut.http.server.netty.NettyHttpServer	register(io.micronaut.http.server.netty.NettyServerCustomizer)	customizer	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
PARAMETER	io.micronaut.http.server.netty.NettyHttpServer$1	initChannel(io.netty.channel.Channel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
PARAMETER	io.micronaut.http.server.netty.NettyHttpServer	doOnConnect(io.micronaut.http.netty.channel.ChannelPipelineListener)	listener	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
PARAMETER	io.micronaut.http.server.netty.NettyHttpServer$Listener	initChannel(io.netty.channel.Channel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
METHOD	io.micronaut.http.server.netty.NettyHttpServer$DomainSocketHolder	makeDomainSocketAddress(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyHttpServer.java
PARAMETER	io.micronaut.http.server.netty.HttpPipelineBuilder$ConnectionPipeline$1	initChannel(io.netty.channel.Channel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpPipelineBuilder.java
PARAMETER	io.micronaut.http.server.netty.HttpPipelineBuilder$ConnectionPipeline$1$1	initChannel(io.netty.incubator.codec.quic.QuicStreamChannel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpPipelineBuilder.java
PARAMETER	io.micronaut.http.server.netty.HttpPipelineBuilder$ConnectionPipeline$2	initChannel(io.netty.channel.Channel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpPipelineBuilder.java
PARAMETER	io.micronaut.http.server.netty.HttpPipelineBuilder$ConnectionPipeline$4	initChannel(io.netty.handler.codec.http2.Http2StreamChannel)	ch	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpPipelineBuilder.java
METHOD	io.micronaut.http.server.netty.HttpPipelineBuilder$ConnectionPipeline	createServerCodec()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpPipelineBuilder.java
PARAMETER	io.micronaut.http.server.netty.IdentityWrapper	IdentityWrapper(java.lang.Object)	object	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/IdentityWrapper.java
METHOD	io.micronaut.http.server.netty.DelegateNettyEmbeddedServices	getDelegate()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DelegateNettyEmbeddedServices.java
METHOD	io.micronaut.http.server.netty.HttpContentProcessorAsReactiveProcessor	asPublisher(io.micronaut.http.server.netty.HttpContentProcessor,org.reactivestreams.Publisher)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/HttpContentProcessorAsReactiveProcessor.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration)	configuration	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServerFactory.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServerFactory.java
PARAMETER	io.micronaut.http.server.netty.NettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration,io.micronaut.http.ssl.ServerSslConfiguration)	configuration	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServerFactory.java
METHOD	io.micronaut.http.server.netty.NettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration,io.micronaut.http.ssl.ServerSslConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/NettyEmbeddedServerFactory.java
PARAMETER	io.micronaut.http.server.netty.DefaultNettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration)	configuration	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultNettyEmbeddedServerFactory.java
METHOD	io.micronaut.http.server.netty.DefaultNettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultNettyEmbeddedServerFactory.java
PARAMETER	io.micronaut.http.server.netty.DefaultNettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration,io.micronaut.http.ssl.ServerSslConfiguration)	configuration	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultNettyEmbeddedServerFactory.java
METHOD	io.micronaut.http.server.netty.DefaultNettyEmbeddedServerFactory	build(io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration,io.micronaut.http.ssl.ServerSslConfiguration)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-server-netty/src/main/java/io/micronaut/http/server/netty/DefaultNettyEmbeddedServerFactory.java
