kind	class	method	param	index	uri
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String,java.lang.Class)	valueType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String,java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationValuesByType(java.lang.Class)	annotationType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationValuesByType(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationValuesByName(java.lang.String)	annotationType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationValuesByName(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationValuesByType(java.lang.Class)	annotationType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationValuesByType(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationValuesByName(java.lang.String)	annotationType	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationValuesByName(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValues(java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValues(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.String,java.lang.String,java.lang.Class)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	isAnnotationPresent(java.lang.Class)	annotationClass	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	isDeclaredAnnotationPresent(java.lang.Class)	annotationClass	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	isAnnotationPresent(java.lang.String)	annotationName	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	isDeclaredAnnotationPresent(java.lang.String)	annotationName	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDefaultValue(java.lang.Class,java.lang.String,java.lang.Class)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,java.lang.Class)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.Class,java.lang.String,io.micronaut.core.type.Argument)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypeByStereotype(java.lang.Class)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationTypeByStereotype(java.lang.Class)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationType(java.lang.String,java.lang.ClassLoader)	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationType(java.lang.String,java.lang.ClassLoader)	classLoader	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationType(java.lang.String)	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationNameByStereotype(java.lang.Class)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.Class,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.Class,java.lang.Class)	valueType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getValues(java.lang.Class,java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationNamesByStereotype(java.lang.Class)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationNamesByStereotype(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.Class)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.String)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.Class,java.lang.ClassLoader)	stereotype	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.Class,java.lang.ClassLoader)	classLoader	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypesByStereotype(java.lang.Class,java.lang.ClassLoader)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	findAnnotation(java.lang.Class)	annotationClass	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	findDeclaredAnnotation(java.lang.Class)	annotationClass	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,java.lang.Class)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	getValue(java.lang.String,java.lang.String,io.micronaut.core.type.Argument)	requiredType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	longValue(java.lang.String,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	longValue(java.lang.String,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	longValue(java.lang.Class,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	longValue(java.lang.Class,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.String,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.String,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.Class,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.Class,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.Class,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.String,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.String,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValuesSet(java.lang.String,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValuesSet(java.lang.String,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.Class,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.Class,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.Class,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValuesSet(java.lang.Class,java.lang.String,java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	enumValuesSet(java.lang.Class,java.lang.String,java.lang.Class)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.String,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.String,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.String,java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.Class)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.Class,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.Class,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
METHOD	io.micronaut.core.annotation.AnnotationMetadata	classValues(java.lang.Class,java.lang.String)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.String,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.String,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.Class,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	classValue(java.lang.Class,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	intValue(java.lang.String,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	intValue(java.lang.String,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	intValue(java.lang.Class,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	intValue(java.lang.Class,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	intValue(java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	stringValue(java.lang.String,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	stringValue(java.lang.String,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	stringValue(java.lang.Class,java.lang.String)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	stringValue(java.lang.Class,java.lang.String)	member	1	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
PARAMETER	io.micronaut.core.annotation.AnnotationMetadata	stringValue(java.lang.Class)	annotation	0	/home/nima/Developer/taint-benchmarks/micronaut-core/core/src/main/java/io/micronaut/core/annotation/AnnotationMetadata.java
