REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
io.micronaut.core.order.OrderUtil	COMPARATOR	COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.util.List)	COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.util.stream.Stream)	COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	reverseSort(java.util.List)	REVERSE_COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	reverseSort(java.lang.Object[])	REVERSE_COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	sort(io.micronaut.core.order.Ordered[])	COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	sort(java.lang.Object[])	COMPARATOR	io.micronaut.core.order.OrderUtil	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(java.lang.Object)	LOWEST_PRECEDENCE	io.micronaut.core.order.Ordered	SOURCE
io.micronaut.core.order.OrderUtil	getOrder(io.micronaut.core.annotation.AnnotationMetadata)	class	io.micronaut.core.annotation.Order	SOURCE
io.micronaut.core.order.Ordered	HIGHEST_PRECEDENCE	MIN_VALUE	java.lang.Integer	SOURCE
io.micronaut.core.order.Ordered	HIGHEST_PRECEDENCE	MIN_VALUE	java.lang.Integer	SOURCE
io.micronaut.core.order.Ordered	LOWEST_PRECEDENCE	MAX_VALUE	java.lang.Integer	SOURCE
io.micronaut.core.order.Ordered	LOWEST_PRECEDENCE	MAX_VALUE	java.lang.Integer	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getDeclaredMetadata()	this	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getDeclaredAnnotationTypeByStereotype(java.lang.String)	this	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getAnnotationType(java.lang.String,java.lang.ClassLoader)	class	java.lang.annotation.Annotation	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	getAnnotationTypeByStereotype(java.lang.String)	this	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	findAnnotation(java.lang.Class)	this	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	findDeclaredAnnotation(java.lang.Class)	this	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	longValue(java.lang.String,java.lang.String)	class	java.lang.Long	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.String,java.lang.Class)	VALUE_MEMBER	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	enumValue(java.lang.Class,java.lang.Class)	VALUE_MEMBER	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	enumValues(java.lang.String,java.lang.Class)	VALUE_MEMBER	io.micronaut.core.annotation.AnnotationMetadata	SOURCE
io.micronaut.core.annotation.AnnotationMetadata	enumValuesSet(java.lang.String,java.lang.String,java.lang.Class)	length	Array	SOURCE
