id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	io.micronaut.runtime.http.codec.MediaTypeCodecRegistryFactory	mediaTypeCodecRegistry(java.util.List)	0	[false]	jakarta.inject.Singleton,io.micronaut.context.annotation.Primary,io.micronaut.context.annotation.BootstrapContextCompatible	package	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/runtime/http/codec/MediaTypeCodecRegistryFactory.java
2	io.micronaut.http.codec.MediaTypeCodec	getMediaTypes()	0	[]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
3	io.micronaut.http.codec.MediaTypeCodec	decode(io.micronaut.core.type.Argument,java.io.InputStream)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
4	io.micronaut.http.codec.MediaTypeCodec	encode(T,java.io.OutputStream)	0	[false, false]		public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
5	io.micronaut.http.codec.MediaTypeCodec	encode(T)	0	[false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
6	io.micronaut.http.codec.MediaTypeCodec	encode(T,io.micronaut.core.io.buffer.ByteBufferFactory)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
7	io.micronaut.http.codec.MediaTypeCodec	encode(io.micronaut.core.type.Argument,T,java.io.OutputStream)	0	[false, false, false]		public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
8	io.micronaut.http.codec.MediaTypeCodec	encode(io.micronaut.core.type.Argument,T)	0	[false, false]	io.micronaut.core.annotation.NonNull,io.micronaut.core.annotation.NonNull	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
9	io.micronaut.http.codec.MediaTypeCodec	encode(io.micronaut.core.type.Argument,T,io.micronaut.core.io.buffer.ByteBufferFactory)	0	[false, false, false]	io.micronaut.core.annotation.NonNull,io.micronaut.core.annotation.NonNull	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
10	io.micronaut.http.codec.MediaTypeCodec	decode(java.lang.Class,java.io.InputStream)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http/src/main/java/io/micronaut/http/codec/MediaTypeCodec.java
