REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
io.micronaut.jackson.ObjectMapperFactory	jsonFactory(io.micronaut.jackson.JacksonConfiguration)	class	io.micronaut.jackson.JacksonConfiguration	SOURCE
io.micronaut.jackson.ObjectMapperFactory	setSerializers(com.fasterxml.jackson.databind.JsonSerializer[])	serializers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	setSerializers(com.fasterxml.jackson.databind.JsonSerializer[])	this	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	setDeserializers(com.fasterxml.jackson.databind.JsonDeserializer[])	deserializers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	setDeserializers(com.fasterxml.jackson.databind.JsonDeserializer[])	this	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	jacksonModules	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	MICRONAUT_MODULE	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	conversionService	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	serializers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	class	io.micronaut.context.annotation.Type	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	deserializers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	class	io.micronaut.context.annotation.Type	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	class	java.lang.String	SOURCE
io.micronaut.jackson.ObjectMapperFactory$1	deserialize(com.fasterxml.jackson.core.JsonParser,com.fasterxml.jackson.databind.DeserializationContext)	super	io.micronaut.jackson.ObjectMapperFactory$1	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	keyDeserializers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	class	io.micronaut.context.annotation.Type	SOURCE
io.micronaut.jackson.ObjectMapperFactory	objectMapper(io.micronaut.jackson.JacksonConfiguration,com.fasterxml.jackson.core.JsonFactory)	beanSerializerModifiers	io.micronaut.jackson.ObjectMapperFactory	SOURCE
io.micronaut.jackson.JacksonConfiguration	null	class	com.fasterxml.jackson.databind.PropertyNamingStrategies$UpperCamelCaseStrategy	SOURCE
io.micronaut.jackson.JacksonConfiguration	null	class	java.util.ArrayList	SOURCE
io.micronaut.jackson.JacksonConfiguration	null	class	java.util.LinkedHashMap	SOURCE
io.micronaut.jackson.JacksonConfiguration	null	class	java.util.HashSet	SOURCE
io.micronaut.jackson.JacksonConfiguration	arraySizeThreshold	DEFAULT_ARRAYSIZETHRESHOLD	io.micronaut.jackson.JacksonConfiguration	SOURCE
io.micronaut.jackson.JacksonConfiguration	DEFAULT_ARRAYSIZETHRESHOLD	DEFAULT_ARRAYSIZETHRESHOLD	io.micronaut.jackson.JacksonConfiguration	SOURCE
io.micronaut.jackson.JacksonConfiguration	isBeanIntrospectionModule()	beanIntrospectionModule	io.micronaut.jackson.JacksonConfiguration	SOURCE
