id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	io.micronaut.scheduling.TaskScheduler	schedule(java.lang.String,java.lang.Runnable)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
2	io.micronaut.scheduling.TaskScheduler	schedule(java.lang.String,java.util.concurrent.Callable)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
3	io.micronaut.scheduling.TaskScheduler	schedule(java.lang.String,java.lang.String,java.lang.Runnable)	0	[false, true, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
4	io.micronaut.scheduling.TaskScheduler	schedule(java.lang.String,java.lang.String,java.util.concurrent.Callable)	0	[false, true, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
5	io.micronaut.scheduling.TaskScheduler	schedule(java.time.Duration,java.lang.Runnable)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
6	io.micronaut.scheduling.TaskScheduler	schedule(java.time.Duration,java.util.concurrent.Callable)	0	[false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
7	io.micronaut.scheduling.TaskScheduler	scheduleAtFixedRate(java.time.Duration,java.time.Duration,java.lang.Runnable)	0	[true, false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
8	io.micronaut.scheduling.TaskScheduler	scheduleWithFixedDelay(java.time.Duration,java.time.Duration,java.lang.Runnable)	0	[true, false, false]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskScheduler.java
9	io.micronaut.scheduling.DefaultTaskExceptionHandler	handle(java.lang.Object,java.lang.Throwable)	10	[true, false]	java.lang.Override	public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/DefaultTaskExceptionHandler.java
11	io.micronaut.scheduling.TaskExceptionHandler	handleCreationFailure(io.micronaut.inject.BeanDefinition,E)	0	[false, false]		public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/TaskExceptionHandler.java
12	io.micronaut.scheduling.instrument.InstrumentedScheduledExecutorService	getTarget()	13	[]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/instrument/InstrumentedScheduledExecutorService.java
14	io.micronaut.scheduling.instrument.InstrumentedScheduledExecutorService	schedule(java.lang.Runnable,long,java.util.concurrent.TimeUnit)	15	[false, false, false]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/context/src/main/java/io/micronaut/scheduling/instrument/InstrumentedScheduledExecutorService.java
