kind	class	method	param	index	uri
METHOD	io.micronaut.http.netty.NettyHttpRequestBuilder	toHttpRequest()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
METHOD	io.micronaut.http.netty.NettyHttpRequestBuilder	toHttpRequestDirect()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
METHOD	io.micronaut.http.netty.NettyHttpRequestBuilder	toHttpRequestWithoutBody()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
PARAMETER	io.micronaut.http.netty.NettyHttpRequestBuilder	toHttpRequest(io.micronaut.http.HttpRequest)	request	0	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
METHOD	io.micronaut.http.netty.NettyHttpRequestBuilder	toHttpRequest(io.micronaut.http.HttpRequest)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
PARAMETER	io.micronaut.http.netty.NettyHttpRequestBuilder	asBuilder(io.micronaut.http.HttpRequest)	request	0	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/NettyHttpRequestBuilder.java
METHOD	io.micronaut.http.netty.AbstractNettyHttpRequest	toHttpRequest()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/AbstractNettyHttpRequest.java
METHOD	io.micronaut.http.netty.AbstractNettyHttpRequest	toFullHttpRequest()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/AbstractNettyHttpRequest.java
METHOD	io.micronaut.http.netty.AbstractNettyHttpRequest	toStreamHttpRequest()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/AbstractNettyHttpRequest.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	getName()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	getValue()	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	maxAge(long)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	sameSite(io.micronaut.http.cookie.SameSite)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
PARAMETER	io.micronaut.http.netty.cookies.NettyCookie	value(java.lang.String)	value	0	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	value(java.lang.String)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	domain(java.lang.String)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	path(java.lang.String)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	secure(boolean)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
METHOD	io.micronaut.http.netty.cookies.NettyCookie	httpOnly(boolean)	null	null	/Users/nima/Developer/micronaut-core/http-netty/src/main/java/io/micronaut/http/netty/cookies/NettyCookie.java
