kind	class	method	param	index	uri
METHOD	io.micronaut.http.client.netty.ConnectionManager$Pool$Http2ConnectionHolder	createFrameToHttpObjectCodec()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/ConnectionManager.java
METHOD	io.micronaut.http.client.netty.BlockHint	createException()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/BlockHint.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.core.annotation.AnnotationMetadataResolver,io.micronaut.core.convert.ConversionService,io.micronaut.http.filter.HttpClientFilter[])	configuration	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.core.annotation.AnnotationMetadataResolver,io.micronaut.core.convert.ConversionService,io.micronaut.http.filter.HttpClientFilter[])	codecRegistry	5	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.core.annotation.AnnotationMetadataResolver,io.micronaut.core.convert.ConversionService,io.micronaut.http.filter.HttpClientFilter[])	handlerRegistry	6	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	configuration	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	filterResolver	4	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	clientFilterEntries	5	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	nettyClientSslBuilder	7	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	codecRegistry	8	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	handlerRegistry	9	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	webSocketBeanRegistry	10	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	requestBinderRegistry	11	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	socketChannelFactory	13	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(io.micronaut.http.client.LoadBalancer,io.micronaut.http.client.HttpVersionSelection,io.micronaut.http.client.HttpClientConfiguration,java.lang.String,io.micronaut.http.filter.HttpClientFilterResolver,java.util.List,java.util.concurrent.ThreadFactory,io.micronaut.http.client.netty.ssl.ClientSslBuilder,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.http.body.MessageBodyHandlerRegistry,io.micronaut.websocket.context.WebSocketBeanRegistry,io.micronaut.http.bind.RequestBinderRegistry,io.netty.channel.EventLoopGroup,io.netty.channel.ChannelFactory,io.netty.channel.ChannelFactory,io.micronaut.http.client.netty.NettyClientCustomizer,java.lang.String,io.micronaut.core.convert.ConversionService)	udpChannelFactory	14	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	DefaultHttpClient(java.net.URI,io.micronaut.http.client.HttpClientConfiguration)	configuration	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
METHOD	io.micronaut.http.client.netty.DefaultHttpClient	getHandlerRegistry()	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	setHandlerRegistry(io.micronaut.http.body.MessageBodyHandlerRegistry)	handlerRegistry	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
METHOD	io.micronaut.http.client.netty.DefaultHttpClient	toMutableRequest(io.micronaut.http.HttpRequest)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStreamOrError(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStreamOrError(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	errorType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	eventType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	eventType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	eventStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	errorType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	dataStream(io.micronaut.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	dataStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	dataStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	errorType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchangeStream(io.micronaut.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchangeStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchangeStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	errorType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument)	type	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	type	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	errorType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,java.lang.Class)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	jsonStream(io.micronaut.http.HttpRequest,java.lang.Class)	type	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchange(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchange(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	bodyType	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchange(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument)	errorType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
METHOD	io.micronaut.http.client.netty.DefaultHttpClient	exchange(io.micronaut.http.HttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument,io.micronaut.http.client.netty.BlockHint)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	buildStreamExchange(io.micronaut.http.HttpRequest,io.micronaut.http.MutableHttpRequest,java.net.URI,io.micronaut.core.type.Argument)	request	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	buildStreamExchange(io.micronaut.http.HttpRequest,io.micronaut.http.MutableHttpRequest,java.net.URI,io.micronaut.core.type.Argument)	requestURI	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	proxy(io.micronaut.http.HttpRequest)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	proxy(io.micronaut.http.HttpRequest,io.micronaut.http.client.ProxyRequestOptions)	request	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	proxy(io.micronaut.http.HttpRequest,io.micronaut.http.client.ProxyRequestOptions)	options	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchangeImpl(java.net.URI,io.micronaut.http.HttpRequest,io.micronaut.http.MutableHttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument,io.micronaut.http.client.netty.BlockHint)	bodyType	3	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	exchangeImpl(java.net.URI,io.micronaut.http.HttpRequest,io.micronaut.http.MutableHttpRequest,io.micronaut.core.type.Argument,io.micronaut.core.type.Argument,io.micronaut.http.client.netty.BlockHint)	errorType	4	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient	readBodyOnError(io.micronaut.core.type.Argument,reactor.core.publisher.Flux)	publisher	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient$5	createFileUpload(java.lang.String,java.lang.String,io.micronaut.http.MediaType,java.lang.String,java.nio.charset.Charset,long)	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient$5	createFileUpload(java.lang.String,java.lang.String,io.micronaut.http.MediaType,java.lang.String,java.nio.charset.Charset,long)	filename	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient$5	createFileUpload(java.lang.String,java.lang.String,io.micronaut.http.MediaType,java.lang.String,java.nio.charset.Charset,long)	contentType	2	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
METHOD	io.micronaut.http.client.netty.DefaultHttpClient$5	createFileUpload(java.lang.String,java.lang.String,io.micronaut.http.MediaType,java.lang.String,java.nio.charset.Charset,long)	null	null	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient$5	createAttribute(java.lang.String,java.lang.String)	name	0	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
PARAMETER	io.micronaut.http.client.netty.DefaultHttpClient$5	createAttribute(java.lang.String,java.lang.String)	value	1	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/DefaultHttpClient.java
