id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	NettyWebSocketClientHandler(io.micronaut.http.MutableHttpRequest,io.micronaut.websocket.context.WebSocketBean,io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker,io.micronaut.http.bind.RequestBinderRegistry,io.micronaut.http.codec.MediaTypeCodecRegistry,io.micronaut.core.convert.ConversionService)	0	[false, false, false, false, false, false]		public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
2	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	3	[false, false]	java.lang.Override	public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
4	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	getBodyArgument()	5	[]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
6	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	getPongArgument()	7	[]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
8	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	getSession()	9	[]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
10	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	channelActive(io.netty.channel.ChannelHandlerContext)	11	[false]	java.lang.Override	public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
12	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	channelRead0(io.netty.channel.ChannelHandlerContext,java.lang.Object)	13	[false, false]	java.lang.Override	protected	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
14	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	createWebSocketSession(io.netty.channel.ChannelHandlerContext)	15	[false]	java.lang.Override	protected	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
16	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler$1	getUriVariables()	17	[]	java.lang.Override	public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
18	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	exceptionCaught(io.netty.channel.ChannelHandlerContext,java.lang.Throwable)	19	[false, false]	java.lang.Override	public	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
20	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	getHandshakeCompletedMono()	0	[]		public	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
21	io.micronaut.http.client.netty.websocket.NettyWebSocketClientHandler	handleCloseReason(io.netty.channel.ChannelHandlerContext,io.micronaut.websocket.CloseReason,boolean)	22	[false, false, false]	java.lang.Override	protected	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/websocket/NettyWebSocketClientHandler.java
23	io.micronaut.http.client.netty.PoolResizer	PoolResizer(org.slf4j.Logger,io.micronaut.http.client.HttpClientConfiguration.ConnectionPoolConfiguration)	0	[false, false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
24	io.micronaut.http.client.netty.PoolResizer	dirty()	0	[]		private	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
25	io.micronaut.http.client.netty.PoolResizer	doSomeWork()	0	[]		private	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
26	io.micronaut.http.client.netty.PoolResizer	dispatchSafe(io.micronaut.http.client.netty.PoolResizer.ResizerConnection,io.micronaut.http.client.netty.PoolSink)	0	[false, false]		private	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
27	io.micronaut.http.client.netty.PoolResizer	openNewConnection(io.micronaut.http.client.netty.BlockHint)	0	[true]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
28	io.micronaut.http.client.netty.PoolResizer	incrementWithLimit(java.util.concurrent.atomic.AtomicInteger,int)	0	[false, false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
29	io.micronaut.http.client.netty.PoolResizer	onNewConnectionFailure(java.lang.Throwable)	0	[true]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
30	io.micronaut.http.client.netty.PoolResizer	onNewConnectionEstablished1(io.micronaut.http.client.netty.PoolResizer.ResizerConnection)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
31	io.micronaut.http.client.netty.PoolResizer	onNewConnectionEstablished2(io.micronaut.http.client.netty.PoolResizer.ResizerConnection)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
32	io.micronaut.http.client.netty.PoolResizer	onConnectionInactive1(io.micronaut.http.client.netty.PoolResizer.ResizerConnection)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
33	io.micronaut.http.client.netty.PoolResizer	onConnectionInactive2(io.micronaut.http.client.netty.PoolResizer.ResizerConnection)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
34	io.micronaut.http.client.netty.PoolResizer	addPendingRequest(io.micronaut.http.client.netty.PoolSink)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
35	io.micronaut.http.client.netty.PoolResizer	pollPendingRequest()	0	[]	io.micronaut.core.annotation.Nullable,io.micronaut.core.annotation.Nullable	package	true	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
36	io.micronaut.http.client.netty.PoolResizer	markConnectionAvailable()	0	[]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
37	io.micronaut.http.client.netty.PoolResizer	forEachConnection(java.util.function.Consumer)	0	[false]		package	false	/home/nima/Developer/taint-benchmarks/micronaut-core/http-client/src/main/java/io/micronaut/http/client/netty/PoolResizer.java
